lifted_junction_id,lifted_gene_name,lifted_ensembl_id,lifted_primary_gene_id,lifted_event_id,lifted_coords,lifted_strand,match_found,match_type,target_junction_id,target_gene_name,target_ensembl_id,target_primary_gene_id,target_event_id,start_distance,end_distance,total_distance,explanation
chr19_40214221_40214649_+,4,ENSG00000130758.8,ENSG00000130758.8,Unknown,chr7:27657500-27657850,-,True,distant_match,chr7_27661651_27662841_-,3,ENSMUSG00000040390.13,ENSMUSG00000040390.13,Unknown,4151.0,4991.0,9142.0,Match found with 9142bp total distance
chr19_40235350_40235889_-,5,ENSG00000105221.18,ENSG00000105221.18,Unknown,chr7:27636478-27636922,+,True,distant_match,chr7_27616369_27618207_+,2,ENSMUSG00000004056.15,ENSMUSG00000004056.15,Unknown,20109.0,18715.0,38824.0,Match found with 38824bp total distance
chr19_40235467_40235889_-,5,ENSG00000105221.18,ENSG00000105221.18,Unknown,chr7:27636478-27636780,+,True,distant_match,chr7_27616369_27618207_+,2,ENSMUSG00000004056.15,ENSMUSG00000004056.15,Unknown,20109.0,18573.0,38682.0,Match found with 38682bp total distance
chr19_40236104_40237968_-,4,ENSG00000105221.18,ENSG00000105221.18,Unknown,chr7:27634684-27636263,+,True,distant_match,chr7_27616369_27618207_+,2,ENSMUSG00000004056.15,ENSMUSG00000004056.15,Unknown,18315.0,18056.0,36371.0,Match found with 36371bp total distance
chr19_40236104_40237968_-,4,ENSG00000105221.18,ENSG00000105221.18,Unknown,chr17:86619797-86619889,+,True,distant_match,chr17_86630207_86635064_+,2,ENSMUSG00000045038.14,ENSMUSG00000045038.14,Unknown,10410.0,15175.0,25585.0,Match found with 25585bp total distance
chr19_40236104_40236256_-,4,ENSG00000105221.18,ENSG00000105221.18,Unknown,chr7:27636167-27636263,+,True,distant_match,chr7_27616369_27618207_+,2,ENSMUSG00000004056.15,ENSMUSG00000004056.15,Unknown,19798.0,18056.0,37854.0,Match found with 37854bp total distance
chr19_40236385_40237968_-,4,ENSG00000105221.18,ENSG00000105221.18,Unknown,chr17:86619797-86619889,+,True,distant_match,chr17_86630207_86635064_+,2,ENSMUSG00000045038.14,ENSMUSG00000045038.14,Unknown,10410.0,15175.0,25585.0,Match found with 25585bp total distance
chr19_40238973_40240044_-,3,ENSG00000105221.18,ENSG00000105221.18,Unknown,chr7:27632483-27633198,+,True,distant_match,chr7_27616369_27618207_+,2,ENSMUSG00000004056.15,ENSMUSG00000004056.15,Unknown,16114.0,14991.0,31105.0,Match found with 31105bp total distance
chr19_40238973_40241937_-,3,ENSG00000105221.18,ENSG00000105221.18,Unknown,chr7:27629427-27633198,+,True,distant_match,chr7_27616369_27618207_+,2,ENSMUSG00000004056.15,ENSMUSG00000004056.15,Unknown,13058.0,14991.0,28049.0,Match found with 28049bp total distance
chr19_40242687_40255157_-,2,ENSG00000105221.18,ENSG00000105221.18,Unknown,chr7:27618319-27628836,+,True,distant_match,chr7_27616369_27618207_+,2,ENSMUSG00000004056.15,ENSMUSG00000004056.15,Unknown,1950.0,10629.0,12579.0,Match found with 12579bp total distance
chr19_40242687_40255157_-,2,ENSG00000105221.18,ENSG00000105221.18,Unknown,chr8:64652544-64652764,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr8
chr19_40252391_40255157_-,2,ENSG00000105221.18,ENSG00000105221.18,Unknown,chr7:27618319-27621370,+,True,distant_match,chr7_27616369_27618207_+,2,ENSMUSG00000004056.15,ENSMUSG00000004056.15,Unknown,1950.0,3163.0,5113.0,Match found with 5113bp total distance
chr19_40273083_40347269_-,2,ENSG00000160392.14,ENSG00000160392.14,Unknown,chr7:27554262-27602104,+,True,distant_match,chr7_27580691_27581651_+,3,ENSMUSG00000049643.15,ENSMUSG00000049643.15,Unknown,26429.0,20453.0,46882.0,Match found with 46882bp total distance
chr19_40301899_40347269_-,2,ENSG00000160392.14,ENSG00000160392.14,Unknown,chr7:27554262-27581715,+,True,distant_match,chr7_27580691_27581651_+,3,ENSMUSG00000049643.15,ENSMUSG00000049643.15,Unknown,26429.0,64.0,26493.0,Match found with 26493bp total distance
chr19_40321350_40322027_-,7,ENSG00000160392.14,ENSG00000160392.14,Unknown,chr7:27580691-27581350,+,True,perfect_match,chr7_27580691_27581350_+,3,ENSMUSG00000049643.15,ENSMUSG00000049643.15,Unknown,0.0,0.0,0.0,Match found with 0bp total distance
chr19_40326483_40328412_-,6,ENSG00000160392.14,ENSG00000160392.14,Unknown,chr7:27571701-27574590,+,True,distant_match,chr7_27580691_27581350_+,3,ENSMUSG00000049643.15,ENSMUSG00000049643.15,Unknown,8990.0,6760.0,15750.0,Match found with 15750bp total distance
chr19_40326486_40328412_-,6,ENSG00000160392.14,ENSG00000160392.14,Unknown,chr7:27571701-27574588,+,True,distant_match,chr7_27580691_27581350_+,3,ENSMUSG00000049643.15,ENSMUSG00000049643.15,Unknown,8990.0,6762.0,15752.0,Match found with 15752bp total distance
chr19_40332643_40333850_-,5,ENSG00000160392.14,ENSG00000160392.14,Unknown,chr7:27565728-27565913,+,True,distant_match,chr7_27580691_27581350_+,3,ENSMUSG00000049643.15,ENSMUSG00000049643.15,Unknown,14963.0,15437.0,30400.0,Match found with 30400bp total distance
chr19_40333929_40336109_-,4,ENSG00000160392.14,ENSG00000160392.14,Unknown,chr7:27564774-27565646,+,True,distant_match,chr7_27580691_27581350_+,3,ENSMUSG00000049643.15,ENSMUSG00000049643.15,Unknown,15917.0,15704.0,31621.0,Match found with 31621bp total distance
chr19_40334904_40336109_-,4,ENSG00000160392.14,ENSG00000160392.14,Unknown,chr7:27564774-27564977,+,True,distant_match,chr7_27580691_27581350_+,3,ENSMUSG00000049643.15,ENSMUSG00000049643.15,Unknown,15917.0,16373.0,32290.0,Match found with 32290bp total distance
chr19_40336407_40341785_-,3,ENSG00000160392.14,ENSG00000160392.14,Unknown,chr7:27560642-27564485,+,True,distant_match,chr7_27580691_27581350_+,3,ENSMUSG00000049643.15,ENSMUSG00000049643.15,Unknown,20049.0,16865.0,36914.0,Match found with 36914bp total distance
chr19_40336407_40341838_-,3,ENSG00000160392.14,ENSG00000160392.14,Unknown,chr7:27560603-27564485,+,True,distant_match,chr7_27580691_27581350_+,3,ENSMUSG00000049643.15,ENSMUSG00000049643.15,Unknown,20088.0,16865.0,36953.0,Match found with 36953bp total distance
chr19_40493054_40493574_+,3,ENSG00000160460.17,ENSG00000160460.17,Unknown,chr7:27428003-27428183,-,True,distant_match,chr7_27433221_27434205_-,3,ENSMUSG00000011751.16,ENSMUSG00000011751.16,Unknown,5218.0,6022.0,11240.0,Match found with 11240bp total distance
chr19_40493054_40494896_+,3,ENSG00000160460.17,ENSG00000160460.17,Unknown,chr7:27426906-27428183,-,True,distant_match,chr7_27433221_27434205_-,3,ENSMUSG00000011751.16,ENSMUSG00000011751.16,Unknown,6315.0,6022.0,12337.0,Match found with 12337bp total distance
chr19_40502315_40502396_+,4,ENSG00000160460.17,ENSG00000160460.17,Unknown,chr7:27418481-27418564,-,True,distant_match,chr7_27412766_27414657_-,4,ENSMUSG00000011751.16,ENSMUSG00000011751.16,Unknown,5715.0,3907.0,9622.0,Match found with 9622bp total distance
chr19_40502315_40502389_+,4,ENSG00000160460.17,ENSG00000160460.17,Unknown,chr7:27418488-27418564,-,True,distant_match,chr7_27412766_27414657_-,4,ENSMUSG00000011751.16,ENSMUSG00000011751.16,Unknown,5722.0,3907.0,9629.0,Match found with 9629bp total distance
chr19_40504128_40506235_+,5,ENSG00000160460.17,ENSG00000160460.17,Unknown,chr7:27414808-27416708,-,True,distant_match,chr7_27412766_27414657_-,4,ENSMUSG00000011751.16,ENSMUSG00000011751.16,Unknown,2042.0,2051.0,4093.0,Match found with 4093bp total distance
chr19_40504128_40506235_+,5,ENSG00000160460.17,ENSG00000160460.17,Unknown,chr7:27411376-27411433,-,True,distant_match,chr7_27412766_27414657_-,4,ENSMUSG00000011751.16,ENSMUSG00000011751.16,Unknown,1390.0,3224.0,4614.0,Match found with 4614bp total distance
chr19_40504132_40506235_+,5,ENSG00000160460.17,ENSG00000160460.17,Unknown,chr7:27414808-27416704,-,True,distant_match,chr7_27412766_27414657_-,4,ENSMUSG00000011751.16,ENSMUSG00000011751.16,Unknown,2042.0,2047.0,4089.0,Match found with 4089bp total distance
chr19_40504132_40506235_+,5,ENSG00000160460.17,ENSG00000160460.17,Unknown,chr7:27411376-27411433,-,True,distant_match,chr7_27412766_27414657_-,4,ENSMUSG00000011751.16,ENSMUSG00000011751.16,Unknown,1390.0,3224.0,4614.0,Match found with 4614bp total distance
chr19_40510360_40808357_+,1,ENSG00000269858.6,ENSG00000269858.6,Unknown,chr7:27158730-27409456,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr19_40510360_40808357_+,1,ENSG00000269858.6,ENSG00000269858.6,Unknown,chr7:27277163-27277649,-,True,distant_match,chr7_27310787_27314236_-,6,ENSMUSG00000040488.17,ENSMUSG00000040488.17,Unknown,33624.0,36587.0,70211.0,Match found with 70211bp total distance
chr19_40510360_40808357_+,1,ENSG00000269858.6,ENSG00000269858.6,Unknown,chr14:52275152-52275335,-,True,distant_match,chr14_52262617_52263696_-,1,ENSMUSG00000022159.16,ENSMUSG00000022159.16,Unknown,12535.0,11639.0,24174.0,Match found with 24174bp total distance
chr19_40510360_40808218_+,1,ENSG00000269858.6,ENSG00000269858.6,Unknown,chr7:27158873-27409456,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr19_40510360_40808218_+,1,ENSG00000269858.6,ENSG00000269858.6,Unknown,chr7:27277163-27277649,-,True,distant_match,chr7_27310787_27314236_-,6,ENSMUSG00000040488.17,ENSMUSG00000040488.17,Unknown,33624.0,36587.0,70211.0,Match found with 70211bp total distance
chr19_40510360_40808218_+,1,ENSG00000269858.6,ENSG00000269858.6,Unknown,chr14:52275152-52275335,-,True,distant_match,chr14_52262617_52263696_-,1,ENSMUSG00000022159.16,ENSMUSG00000022159.16,Unknown,12535.0,11639.0,24174.0,Match found with 24174bp total distance
chr19_40510360_40808293_+,1,ENSG00000269858.6,ENSG00000269858.6,Unknown,chr7:27158790-27409456,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr19_40510360_40808293_+,1,ENSG00000269858.6,ENSG00000269858.6,Unknown,chr7:27277163-27277649,-,True,distant_match,chr7_27310787_27314236_-,6,ENSMUSG00000040488.17,ENSMUSG00000040488.17,Unknown,33624.0,36587.0,70211.0,Match found with 70211bp total distance
chr19_40510360_40808293_+,1,ENSG00000269858.6,ENSG00000269858.6,Unknown,chr14:52275152-52275335,-,True,distant_match,chr14_52262617_52263696_-,1,ENSMUSG00000022159.16,ENSMUSG00000022159.16,Unknown,12535.0,11639.0,24174.0,Match found with 24174bp total distance
chr19_40520151_40529040_+,7,ENSG00000160460.17,ENSG00000160460.17,Unknown,chr7:27398041-27404167,-,True,distant_match,chr7_27394304_27397950_-,5,ENSMUSG00000011751.16,ENSMUSG00000011751.16,Unknown,3737.0,6217.0,9954.0,Match found with 9954bp total distance
chr19_40520151_40523436_+,7,ENSG00000160460.17,ENSG00000160460.17,Unknown,chr7:27402938-27404167,-,True,distant_match,chr7_27394304_27397950_-,5,ENSMUSG00000011751.16,ENSMUSG00000011751.16,Unknown,8634.0,6217.0,14851.0,Match found with 14851bp total distance
chr19_40523719_40538157_+,8,ENSG00000160460.17,ENSG00000160460.17,Unknown,chr7:27390865-27402662,-,True,distant_match,chr7_27394304_27397950_-,5,ENSMUSG00000011751.16,ENSMUSG00000011751.16,Unknown,3439.0,4712.0,8151.0,Match found with 8151bp total distance
chr19_40523719_40562298_+,8,ENSG00000160460.17,ENSG00000160460.17,Unknown,chr7:27367518-27402662,-,True,distant_match,chr7_27394304_27397950_-,5,ENSMUSG00000011751.16,ENSMUSG00000011751.16,Unknown,26786.0,4712.0,31498.0,Match found with 31498bp total distance
chr19_40529131_40532624_+,9,ENSG00000160460.17,ENSG00000160460.17,Unknown,chr7:27394304-27397950,-,True,perfect_match,chr7_27394304_27397950_-,5,ENSMUSG00000011751.16,ENSMUSG00000011751.16,Unknown,0.0,0.0,0.0,Match found with 0bp total distance
chr19_40530590_40532624_+,9,ENSG00000160460.17,ENSG00000160460.17,Unknown,chr7:27394304-27396488,-,True,perfect_match,chr7_27394304_27396488_-,5,ENSMUSG00000011751.16,ENSMUSG00000011751.16,Unknown,0.0,0.0,0.0,Match found with 0bp total distance
chr19_40530856_40532624_+,9,ENSG00000160460.17,ENSG00000160460.17,Unknown,chr7:27394304-27396240,-,True,distant_match,chr7_27394304_27396488_-,5,ENSMUSG00000011751.16,ENSMUSG00000011751.16,Unknown,0.0,248.0,248.0,Match found with 248bp total distance
chr19_40554408_40554515_+,12,ENSG00000160460.17,ENSG00000160460.17,Unknown,chr7:27372004-27372113,-,True,perfect_match,chr7_27372004_27372113_-,6,ENSMUSG00000011751.16,ENSMUSG00000011751.16,Unknown,0.0,0.0,0.0,Match found with 0bp total distance
chr19_40554425_40554515_+,12,ENSG00000160460.17,ENSG00000160460.17,Unknown,chr7:27372004-27372096,-,True,perfect_match,chr7_27372004_27372096_-,6,ENSMUSG00000011751.16,ENSMUSG00000011751.16,Unknown,0.0,0.0,0.0,Match found with 0bp total distance
chr19_40566359_40567045_+,13,ENSG00000160460.17,ENSG00000160460.17,Unknown,chr7:27365097-27365563,-,True,distant_match,chr7_27372004_27372096_-,6,ENSMUSG00000011751.16,ENSMUSG00000011751.16,Unknown,6907.0,6533.0,13440.0,Match found with 13440bp total distance
chr19_40566359_40567662_+,13,ENSG00000160460.17,ENSG00000160460.17,Unknown,chr7:27364690-27365563,-,True,distant_match,chr7_27372004_27372096_-,6,ENSMUSG00000011751.16,ENSMUSG00000011751.16,Unknown,7314.0,6533.0,13847.0,Match found with 13847bp total distance
chr19_40566359_40567050_+,13,ENSG00000160460.17,ENSG00000160460.17,Unknown,chr7:27365092-27365563,-,True,distant_match,chr7_27372004_27372096_-,6,ENSMUSG00000011751.16,ENSMUSG00000011751.16,Unknown,6912.0,6533.0,13445.0,Match found with 13445bp total distance
chr19_40570728_40572018_+,14,ENSG00000160460.17,ENSG00000160460.17,Unknown,chr7:27360108-27361566,-,True,distant_match,chr7_27372004_27372096_-,6,ENSMUSG00000011751.16,ENSMUSG00000011751.16,Unknown,11896.0,10530.0,22426.0,Match found with 22426bp total distance
chr19_40571565_40572018_+,14,ENSG00000160460.17,ENSG00000160460.17,Unknown,chr7:27360108-27360753,-,True,distant_match,chr7_27372004_27372096_-,6,ENSMUSG00000011751.16,ENSMUSG00000011751.16,Unknown,11896.0,11343.0,23239.0,Match found with 23239bp total distance
chr19_40577630_40578122_+,1,ENSG00000160410.15,ENSG00000160410.15,Unknown,chr7:27354816-27355213,-,True,distant_match,chr7_27347172_27348331_-,1,ENSMUSG00000089832.8,ENSMUSG00000089832.8,Unknown,7644.0,6882.0,14526.0,Match found with 14526bp total distance
chr19_40577630_40578153_+,1,ENSG00000160410.15,ENSG00000160410.15,Unknown,chr7:27354784-27355213,-,True,distant_match,chr7_27347172_27348331_-,1,ENSMUSG00000089832.8,ENSMUSG00000089832.8,Unknown,7612.0,6882.0,14494.0,Match found with 14494bp total distance
chr19_40577709_40578153_+,1,ENSG00000160410.15,ENSG00000160410.15,Unknown,chr7:27354784-27355152,-,True,distant_match,chr7_27347172_27348331_-,1,ENSMUSG00000089832.8,ENSMUSG00000089832.8,Unknown,7612.0,6821.0,14433.0,Match found with 14433bp total distance
chr19_40578212_40578447_+,2,ENSG00000160410.15,ENSG00000160410.15,Unknown,chr7:27354466-27354725,-,True,distant_match,chr7_27347172_27348331_-,1,ENSMUSG00000089832.8,ENSMUSG00000089832.8,Unknown,7294.0,6394.0,13688.0,Match found with 13688bp total distance
chr19_40578212_40578461_+,2,ENSG00000160410.15,ENSG00000160410.15,Unknown,chr7:27354452-27354725,-,True,distant_match,chr7_27347172_27348331_-,1,ENSMUSG00000089832.8,ENSMUSG00000089832.8,Unknown,7280.0,6394.0,13674.0,Match found with 13674bp total distance
chr19_40580353_40591045_+,3,ENSG00000160410.15,ENSG00000160410.15,Unknown,chr7:27342474-27352726,-,True,distant_match,chr7_27345328_27348331_-,1,ENSMUSG00000089832.8,ENSMUSG00000089832.8,Unknown,2854.0,4395.0,7249.0,Match found with 7249bp total distance
chr19_40580799_40591045_+,3,ENSG00000160410.15,ENSG00000160410.15,Unknown,chr7:27342474-27351832,-,True,distant_match,chr7_27345328_27348331_-,1,ENSMUSG00000089832.8,ENSMUSG00000089832.8,Unknown,2854.0,3501.0,6355.0,Match found with 6355bp total distance
chr19_40590415_40591300_+,6,ENSG00000160410.15,ENSG00000160410.15,Unknown,chr7:27342227-27343249,-,True,distant_match,chr7_27342757_27343242_-,2,ENSMUSG00000089832.8,ENSMUSG00000089832.8,Unknown,530.0,7.0,537.0,Match found with 537bp total distance
chr19_40590415_40590752_+,6,ENSG00000160410.15,ENSG00000160410.15,Unknown,chr7:27342737-27343249,-,True,acceptable_match,chr7_27342757_27343242_-,2,ENSMUSG00000089832.8,ENSMUSG00000089832.8,Unknown,20.0,7.0,27.0,Match found with 27bp total distance
chr19_40590512_40591300_+,6,ENSG00000160410.15,ENSG00000160410.15,Unknown,chr7:27342227-27343145,-,True,distant_match,chr7_27342757_27343242_-,2,ENSMUSG00000089832.8,ENSMUSG00000089832.8,Unknown,530.0,97.0,627.0,Match found with 627bp total distance
chr19_40600177_40605034_+,1,ENSG00000090006.18,ENSG00000090006.18,Unknown,chr7:27330318-27334836,-,True,perfect_match,chr7_27330318_27334836_-,2,ENSMUSG00000040488.17,ENSMUSG00000040488.17,Unknown,0.0,0.0,0.0,Match found with 0bp total distance
chr19_40601637_40605034_+,1,ENSG00000090006.18,ENSG00000090006.18,Unknown,chr7:27330318-27333354,-,True,perfect_match,chr7_27330318_27333354_-,2,ENSMUSG00000040488.17,ENSMUSG00000040488.17,Unknown,0.0,0.0,0.0,Match found with 0bp total distance
chr19_40609661_40610531_+,3,ENSG00000090006.18,ENSG00000090006.18,Unknown,chr7:27325803-27326691,-,True,distant_match,chr7_27327512_27327637_-,3,ENSMUSG00000040488.17,ENSMUSG00000040488.17,Unknown,1709.0,946.0,2655.0,Match found with 2655bp total distance
chr19_40609661_40609745_+,3,ENSG00000090006.18,ENSG00000090006.18,Unknown,chr7:27326612-27326691,-,True,distant_match,chr7_27327512_27327637_-,3,ENSMUSG00000040488.17,ENSMUSG00000040488.17,Unknown,900.0,946.0,1846.0,Match found with 1846bp total distance
chr19_40609871_40610531_+,3,ENSG00000090006.18,ENSG00000090006.18,Unknown,chr7:27325803-27326486,-,True,distant_match,chr7_27327512_27327637_-,3,ENSMUSG00000040488.17,ENSMUSG00000040488.17,Unknown,1709.0,1151.0,2860.0,Match found with 2860bp total distance
chr19_40610657_40611858_+,4,ENSG00000090006.18,ENSG00000090006.18,Unknown,chr7:27324419-27325677,-,True,distant_match,chr7_27327512_27327637_-,3,ENSMUSG00000040488.17,ENSMUSG00000040488.17,Unknown,3093.0,1960.0,5053.0,Match found with 5053bp total distance
chr19_40610657_40611151_+,4,ENSG00000090006.18,ENSG00000090006.18,Unknown,chr7:27325261-27325677,-,True,distant_match,chr7_27327512_27327637_-,3,ENSMUSG00000040488.17,ENSMUSG00000040488.17,Unknown,2251.0,1960.0,4211.0,Match found with 4211bp total distance
chr19_40611394_40611858_+,4,ENSG00000090006.18,ENSG00000090006.18,Unknown,chr7:27324419-27325018,-,True,distant_match,chr7_27327512_27327637_-,3,ENSMUSG00000040488.17,ENSMUSG00000040488.17,Unknown,3093.0,2619.0,5712.0,Match found with 5712bp total distance
chr19_40611976_40612072_+,5,ENSG00000090006.18,ENSG00000090006.18,Unknown,chr7:27324206-27324301,-,True,distant_match,chr7_27327512_27327637_-,3,ENSMUSG00000040488.17,ENSMUSG00000040488.17,Unknown,3306.0,3336.0,6642.0,Match found with 6642bp total distance
chr19_40611984_40612072_+,5,ENSG00000090006.18,ENSG00000090006.18,Unknown,chr7:27324206-27324293,-,True,distant_match,chr7_27327512_27327637_-,3,ENSMUSG00000040488.17,ENSMUSG00000040488.17,Unknown,3306.0,3344.0,6650.0,Match found with 6650bp total distance
chr19_40617242_40617406_+,7,ENSG00000090006.18,ENSG00000090006.18,Unknown,chr7:27319261-27319395,-,True,distant_match,chr7_27314320_27323207_-,5,ENSMUSG00000040488.17,ENSMUSG00000040488.17,Unknown,4941.0,3812.0,8753.0,Match found with 8753bp total distance
chr19_40617242_40635343_+,7,ENSG00000090006.18,ENSG00000090006.18,Unknown,chr7:27302268-27319395,-,True,distant_match,chr7_27305451_27326788_-,4,ENSMUSG00000040488.17,ENSMUSG00000040488.17,Unknown,3183.0,7393.0,10576.0,Match found with 10576bp total distance
chr19_40617242_40645165_+,7,ENSG00000090006.18,ENSG00000090006.18,Unknown,chr7:27295815-27319395,-,True,distant_match,chr7_27305451_27326788_-,4,ENSMUSG00000040488.17,ENSMUSG00000040488.17,Unknown,9636.0,7393.0,17029.0,Match found with 17029bp total distance
chr19_40623732_40623935_+,9,ENSG00000090006.18,ENSG00000090006.18,Unknown,chr7:27309067-27309285,-,True,distant_match,chr7_27310787_27314236_-,6,ENSMUSG00000040488.17,ENSMUSG00000040488.17,Unknown,1720.0,4951.0,6671.0,Match found with 6671bp total distance
chr19_40623732_40625856_+,9,ENSG00000090006.18,ENSG00000090006.18,Unknown,chr7:27307920-27309285,-,True,distant_match,chr7_27310787_27314236_-,6,ENSMUSG00000040488.17,ENSMUSG00000040488.17,Unknown,2867.0,4951.0,7818.0,Match found with 7818bp total distance
chr19_40624082_40625856_+,9,ENSG00000090006.18,ENSG00000090006.18,Unknown,chr7:27307920-27308920,-,True,distant_match,chr7_27310787_27314236_-,6,ENSMUSG00000040488.17,ENSMUSG00000040488.17,Unknown,2867.0,5316.0,8183.0,Match found with 8183bp total distance
chr19_40673646_40677231_-,2,ENSG00000105245.9,ENSG00000105245.9,Unknown,chr7:27274144-27276629,+,True,distant_match,chr7_27276919_27279503_+,2,ENSMUSG00000063160.12,ENSMUSG00000063160.12,Unknown,2775.0,2874.0,5649.0,Match found with 5649bp total distance
chr19_40673649_40677231_-,2,ENSG00000105245.9,ENSG00000105245.9,Unknown,chr7:27274144-27276626,+,True,distant_match,chr7_27276919_27279503_+,2,ENSMUSG00000063160.12,ENSMUSG00000063160.12,Unknown,2775.0,2877.0,5652.0,Match found with 5652bp total distance
chr19_40684556_40690459_-,1,ENSG00000105245.9,ENSG00000105245.9,Unknown,chr7:27258961-27264875,+,True,perfect_match,chr7_27258961_27264875_+,1,ENSMUSG00000063160.12,ENSMUSG00000063160.12,Unknown,0.0,0.0,0.0,Match found with 0bp total distance
chr19_40684556_40686910_-,1,ENSG00000105245.9,ENSG00000105245.9,Unknown,chr7:27262252-27264875,+,True,distant_match,chr7_27258961_27264875_+,1,ENSMUSG00000063160.12,ENSMUSG00000063160.12,Unknown,3291.0,0.0,3291.0,Match found with 3291bp total distance
chr19_40686995_40690459_-,1,ENSG00000105245.9,ENSG00000105245.9,Unknown,chr7:27258961-27262167,+,True,distant_match,chr7_27258961_27261007_+,1,ENSMUSG00000063160.12,ENSMUSG00000063160.12,Unknown,0.0,1160.0,1160.0,Match found with 1160bp total distance
chr19_40700447_40702599_-,3,ENSG00000123815.13,ENSG00000123815.13,Unknown,chr7:27243396-27250290,+,True,distant_match,chr7_27258961_27261007_+,1,ENSMUSG00000063160.12,ENSMUSG00000063160.12,Unknown,15565.0,10717.0,26282.0,Match found with 26282bp total distance
chr19_40700451_40702599_-,3,ENSG00000123815.13,ENSG00000123815.13,Unknown,chr7:27243396-27250286,+,True,distant_match,chr7_27258961_27261007_+,1,ENSMUSG00000063160.12,ENSMUSG00000063160.12,Unknown,15565.0,10721.0,26286.0,Match found with 26286bp total distance
chr19_40807033_40808252_+,3,ENSG00000269858.6,ENSG00000269858.6,Unknown,chr7:27158832-27160020,-,True,distant_match,chr7_27159591_27159786_-,4,ENSMUSG00000058709.11,ENSMUSG00000058709.11,Unknown,759.0,234.0,993.0,Match found with 993bp total distance
chr19_40808172_40808252_+,3,ENSG00000269858.6,ENSG00000269858.6,Unknown,chr7:27158832-27158896,-,True,distant_match,chr7_27159591_27159786_-,4,ENSMUSG00000058709.11,ENSMUSG00000058709.11,Unknown,759.0,890.0,1649.0,Match found with 1649bp total distance
chr19_40833102_41193242_+,1,ENSG00000167600.14,ENSG00000167600.14,Unknown,chr7:26932787-26933156,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr19_40833102_41193242_+,1,ENSG00000167600.14,ENSG00000167600.14,Unknown,chr7:26830964-26842056,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr19_40833102_41193242_+,1,ENSG00000167600.14,ENSG00000167600.14,Unknown,chr7:27078790-27081968,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr19_40833102_41193242_+,1,ENSG00000167600.14,ENSG00000167600.14,Unknown,chr7:26932741-26933029,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr19_40833102_41193242_+,1,ENSG00000167600.14,ENSG00000167600.14,Unknown,chr7:26830964-26838582,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr19_40833102_41193242_+,1,ENSG00000167600.14,ENSG00000167600.14,Unknown,chr7:26304183-26304421,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr19_40833102_41193242_+,1,ENSG00000167600.14,ENSG00000167600.14,Unknown,chr7:26800391-26821734,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr19_40833102_41193242_+,1,ENSG00000167600.14,ENSG00000167600.14,Unknown,chr19:39241398-39241547,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr19
chr19_40833102_41193242_+,1,ENSG00000167600.14,ENSG00000167600.14,Unknown,chr19:44016334-44016532,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr19
chr19_40833102_41193242_+,1,ENSG00000167600.14,ENSG00000167600.14,Unknown,chr7:25895196-25895645,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr19_40833102_41193242_+,1,ENSG00000167600.14,ENSG00000167600.14,Unknown,chr7:25895305-25895436,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr19_40833102_41193242_+,1,ENSG00000167600.14,ENSG00000167600.14,Unknown,chr7:25895266-25895437,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr19_40833102_41193242_+,1,ENSG00000167600.14,ENSG00000167600.14,Unknown,chr7:26754333-26754480,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr19_40833102_41193242_+,1,ENSG00000167600.14,ENSG00000167600.14,Unknown,chr7:25896913-25897267,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr19_40833102_41193242_+,1,ENSG00000167600.14,ENSG00000167600.14,Unknown,chr7:26686654-26686850,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr19_40833102_41193242_+,1,ENSG00000167600.14,ENSG00000167600.14,Unknown,chr7:26756959-26773532,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr19_40833102_41193242_+,1,ENSG00000167600.14,ENSG00000167600.14,Unknown,chr7:106352754-106353829,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr19_40833102_41193242_+,1,ENSG00000167600.14,ENSG00000167600.14,Unknown,chr7:26187218-26207837,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr19_40833102_41193242_+,1,ENSG00000167600.14,ENSG00000167600.14,Unknown,chr7:26086949-26087096,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
