lifted_junction_id,lifted_gene_name,lifted_ensembl_id,lifted_primary_gene_id,lifted_event_id,lifted_coords,lifted_strand,match_found,match_type,target_junction_id,target_gene_name,target_ensembl_id,target_primary_gene_id,target_event_id,start_distance,end_distance,total_distance,explanation
chr16_36851294_36856290_+,3,ENSMUSG00000022837.14,ENSMUSG00000022837.14,Unknown,chr3:121790215-121795456,-,True,distant_match,chr3_121772713_121781742_-,6,ENSG00000173226.17,ENSG00000173226.17,Unknown,17502.0,13714.0,31216.0,Match found with 31216bp total distance
chr16_36858603_36859361_+,4,ENSMUSG00000022837.14,ENSMUSG00000022837.14,Unknown,chr3:121787763-121788283,-,True,distant_match,chr3_121772713_121781742_-,6,ENSG00000173226.17,ENSG00000173226.17,Unknown,15050.0,6541.0,21591.0,Match found with 21591bp total distance
chr16_36858603_36867558_+,4,ENSMUSG00000022837.14,ENSMUSG00000022837.14,Unknown,chr3:121781874-121788283,-,True,distant_match,chr3_121772713_121781742_-,6,ENSG00000173226.17,ENSG00000173226.17,Unknown,9161.0,6541.0,15702.0,Match found with 15702bp total distance
chr16_36919796_36923609_+,3,ENSMUSG00000034243.17,ENSMUSG00000034243.17,Unknown,chr3:121682963-121690669,-,True,perfect_match,chr3_121682963_121690669_-,9,ENSG00000173230.17,ENSG00000173230.17,Unknown,0.0,0.0,0.0,Match found with 0bp total distance
chr16_36919796_36924632_+,3,ENSMUSG00000034243.17,ENSMUSG00000034243.17,Unknown,chr3:121681865-121690669,-,True,perfect_match,chr3_121681865_121690669_-,9,ENSG00000173230.17,ENSG00000173230.17,Unknown,0.0,0.0,0.0,Match found with 0bp total distance
chr16_36923656_36924632_+,3,ENSMUSG00000034243.17,ENSMUSG00000034243.17,Unknown,chr3:121681865-121682916,-,True,perfect_match,chr3_121681865_121682916_-,9,ENSG00000173230.17,ENSG00000173230.17,Unknown,0.0,0.0,0.0,Match found with 0bp total distance
chr16_36929390_36931558_+,4,ENSMUSG00000034243.17,ENSMUSG00000034243.17,Unknown,chr3:121665031-121667475,-,True,distant_match,chr3_121664964_121681728_-,10,ENSG00000173230.17,ENSG00000173230.17,Unknown,67.0,14253.0,14320.0,Match found with 14320bp total distance
chr16_36931342_36931558_+,4,ENSMUSG00000034243.17,ENSMUSG00000034243.17,Unknown,chr3:121665031-121665229,-,True,distant_match,chr3_121664964_121681728_-,10,ENSG00000173230.17,ENSG00000173230.17,Unknown,67.0,16499.0,16566.0,Match found with 16566bp total distance
chr16_36951162_36962041_+,1,ENSMUSG00000022831.14,ENSMUSG00000022831.14,Unknown,chr3:121632512-121642951,-,True,distant_match,chr3_121636489_121642926_-,2,ENSG00000180353.11,ENSG00000180353.11,Unknown,3977.0,25.0,4002.0,Match found with 4002bp total distance
chr16_36951162_36955345_+,1,ENSMUSG00000022831.14,ENSMUSG00000022831.14,Unknown,chr3:121637170-121642951,-,True,distant_match,chr3_121637256_121642926_-,2,ENSG00000180353.11,ENSG00000180353.11,Unknown,86.0,25.0,111.0,Match found with 111bp total distance
chr16_37015209_37016312_+,1,ENSMUSG00000034206.15,ENSMUSG00000034206.15,Unknown,chr3:121540189-121541348,-,True,distant_match,chr3_121539144_121539432_-,3,ENSG00000051341.15,ENSG00000051341.15,Unknown,1045.0,1916.0,2961.0,Match found with 2961bp total distance
chr16_37015209_37017198_+,1,ENSMUSG00000034206.15,ENSMUSG00000034206.15,Unknown,chr3:121539589-121541348,-,True,distant_match,chr3_121539144_121539432_-,3,ENSG00000051341.15,ENSG00000051341.15,Unknown,445.0,1916.0,2361.0,Match found with 2361bp total distance
chr16_37016408_37017198_+,1,ENSMUSG00000034206.15,ENSMUSG00000034206.15,Unknown,chr3:121539589-121540094,-,True,distant_match,chr3_121539144_121539432_-,3,ENSG00000051341.15,ENSG00000051341.15,Unknown,445.0,662.0,1107.0,Match found with 1107bp total distance
chr16_37017355_37017473_+,2,ENSMUSG00000034206.15,ENSMUSG00000034206.15,Unknown,chr3:121539311-121539432,-,True,distant_match,chr3_121539144_121539432_-,3,ENSG00000051341.15,ENSG00000051341.15,Unknown,167.0,0.0,167.0,Match found with 167bp total distance
chr16_37017355_37022733_+,2,ENSMUSG00000034206.15,ENSMUSG00000034206.15,Unknown,chr3:121537208-121539432,-,True,perfect_match,chr3_121537208_121539432_-,3,ENSG00000051341.15,ENSG00000051341.15,Unknown,0.0,0.0,0.0,Match found with 0bp total distance
chr16_37086692_37091030_+,3,ENSMUSG00000034206.15,ENSMUSG00000034206.15,Unknown,chr3:121440116-121460049,-,True,distant_match,chr3_121449426_121460049_-,9,ENSG00000051341.15,ENSG00000051341.15,Unknown,9310.0,0.0,9310.0,Match found with 9310bp total distance
chr16_37086692_37089269_+,3,ENSMUSG00000034206.15,ENSMUSG00000034206.15,Unknown,chr3:121449426-121460049,-,True,perfect_match,chr3_121449426_121460049_-,9,ENSG00000051341.15,ENSG00000051341.15,Unknown,0.0,0.0,0.0,Match found with 0bp total distance
chr16_37089381_37091030_+,3,ENSMUSG00000034206.15,ENSMUSG00000034206.15,Unknown,chr3:121440116-121449314,-,True,distant_match,chr3_121449426_121460049_-,9,ENSG00000051341.15,ENSG00000051341.15,Unknown,9310.0,10735.0,20045.0,Match found with 20045bp total distance
chr16_37094249_37121798_-,8,ENSMUSG00000022829.14,ENSMUSG00000022829.14,Unknown,chr3:121415968-121432782,+,True,distant_match,chr3_121407652_121413157_+,11,ENSG00000145087.14,ENSG00000145087.14,Unknown,8316.0,19625.0,27941.0,Match found with 27941bp total distance
chr16_37116052_37121798_-,8,ENSMUSG00000022829.14,ENSMUSG00000022829.14,Unknown,chr3:121415968-121418336,+,True,distant_match,chr3_121407652_121413157_+,11,ENSG00000145087.14,ENSG00000145087.14,Unknown,8316.0,5179.0,13495.0,Match found with 13495bp total distance
chr16_37174362_37186650_-,6,ENSMUSG00000022829.14,ENSMUSG00000022829.14,Unknown,chr3:121282337-121318474,+,True,distant_match,chr3_121259168_121279804_+,9,ENSG00000145087.14,ENSG00000145087.14,Unknown,23169.0,38670.0,61839.0,Match found with 61839bp total distance
chr16_37174362_37188568_-,6,ENSMUSG00000022829.14,ENSMUSG00000022829.14,Unknown,chr3:121279956-121318474,+,True,distant_match,chr3_121259168_121279804_+,9,ENSG00000145087.14,ENSG00000145087.14,Unknown,20788.0,38670.0,59458.0,Match found with 59458bp total distance
chr16_37186722_37188568_-,6,ENSMUSG00000022829.14,ENSMUSG00000022829.14,Unknown,chr3:121279956-121282265,+,True,distant_match,chr3_121259168_121279804_+,9,ENSG00000145087.14,ENSG00000145087.14,Unknown,20788.0,2461.0,23249.0,Match found with 23249bp total distance
chr16_37236302_37241338_-,4,ENSMUSG00000022829.14,ENSMUSG00000022829.14,Unknown,chr3:121223157-121233615,+,True,perfect_match,chr3_121223157_121233615_+,7,ENSG00000145087.14,ENSG00000145087.14,Unknown,0.0,0.0,0.0,Match found with 0bp total distance
chr16_37236302_37241103_-,4,ENSMUSG00000022829.14,ENSMUSG00000022829.14,Unknown,chr3:121223371-121233615,+,True,perfect_match,chr3_121223371_121233615_+,7,ENSG00000145087.14,ENSG00000145087.14,Unknown,0.0,0.0,0.0,Match found with 0bp total distance
chr16_37241244_37241338_-,4,ENSMUSG00000022829.14,ENSMUSG00000022829.14,Unknown,chr3:121223157-121223243,+,True,perfect_match,chr3_121223157_121223243_+,7,ENSG00000145087.14,ENSG00000145087.14,Unknown,0.0,0.0,0.0,Match found with 0bp total distance
chr16_37291035_37345083_-,3,ENSMUSG00000022829.14,ENSMUSG00000022829.14,Unknown,chr3:120955024-121114952,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr3
chr16_37291035_37345083_-,3,ENSMUSG00000022829.14,ENSMUSG00000022829.14,Unknown,chr6:123260688-123260925,-,True,distant_match,chr6_123255902_123259623_-,10,ENSG00000186439.16,ENSG00000186439.16,Unknown,4786.0,1302.0,6088.0,Match found with 6088bp total distance
chr16_37291035_37323527_-,3,ENSMUSG00000022829.14,ENSMUSG00000022829.14,Unknown,chr6:123260688-123260925,-,True,distant_match,chr6_123255902_123259623_-,10,ENSG00000186439.16,ENSG00000186439.16,Unknown,4786.0,1302.0,6088.0,Match found with 6088bp total distance
chr16_37291063_37323527_-,3,ENSMUSG00000022829.14,ENSMUSG00000022829.14,Unknown,chr6:123260688-123260925,-,True,distant_match,chr6_123255902_123259623_-,10,ENSG00000186439.16,ENSG00000186439.16,Unknown,4786.0,1302.0,6088.0,Match found with 6088bp total distance
chr16_37345164_37383511_-,2,ENSMUSG00000022829.14,ENSMUSG00000022829.14,Unknown,chr3:120909767-120954943,+,True,perfect_match,chr3_120909767_120954943_+,2,ENSG00000145087.14,ENSG00000145087.14,Unknown,0.0,0.0,0.0,Match found with 0bp total distance
chr16_37345164_37383511_-,2,ENSMUSG00000022829.14,ENSMUSG00000022829.14,Unknown,chr4:148703805-148704007,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr4
chr16_37345164_37383511_-,2,ENSMUSG00000022829.14,ENSMUSG00000022829.14,Unknown,chr6:122859567-122859962,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr6
chr16_37345164_37383511_-,2,ENSMUSG00000022829.14,ENSMUSG00000022829.14,Unknown,chr3:120916633-120917064,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr3
chr16_37345168_37383511_-,2,ENSMUSG00000022829.14,ENSMUSG00000022829.14,Unknown,chr3:120909767-120954939,+,True,perfect_match,chr3_120909767_120954939_+,2,ENSG00000145087.14,ENSG00000145087.14,Unknown,0.0,0.0,0.0,Match found with 0bp total distance
chr16_37345168_37383511_-,2,ENSMUSG00000022829.14,ENSMUSG00000022829.14,Unknown,chr4:148703805-148704007,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr4
chr16_37345168_37383511_-,2,ENSMUSG00000022829.14,ENSMUSG00000022829.14,Unknown,chr6:122859567-122859962,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr6
chr16_37345168_37383511_-,2,ENSMUSG00000022829.14,ENSMUSG00000022829.14,Unknown,chr3:120916633-120917064,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr3
chr16_37375389_37383511_-,2,ENSMUSG00000022829.14,ENSMUSG00000022829.14,Unknown,chr3:120909767-120916064,+,True,distant_match,chr3_120909191_120909570_+,1,ENSG00000145087.14,ENSG00000145087.14,Unknown,576.0,6494.0,7070.0,Match found with 7070bp total distance
chr16_37383705_37384340_-,1,ENSMUSG00000022829.14,ENSMUSG00000022829.14,Unknown,chr3:120908948-120909570,+,True,distant_match,chr3_120908800_120909570_+,1,ENSG00000145087.14,ENSG00000145087.14,Unknown,148.0,0.0,148.0,Match found with 148bp total distance
chr16_37383705_37384809_-,1,ENSMUSG00000022829.14,ENSMUSG00000022829.14,Unknown,chr3:120908334-120909570,+,True,perfect_match,chr3_120908334_120909570_+,1,ENSG00000145087.14,ENSG00000145087.14,Unknown,0.0,0.0,0.0,Match found with 0bp total distance
chr16_37536193_37539476_-,1,ENSMUSG00000022828.10,ENSMUSG00000022828.10,Unknown,chr3:120742971-120750527,+,True,distant_match,chr3_120742794_120750522_+,1,ENSG00000153767.10,ENSG00000153767.10,Unknown,177.0,5.0,182.0,Match found with 182bp total distance
chr16_37536193_37539652_-,1,ENSMUSG00000022828.10,ENSMUSG00000022828.10,Unknown,chr3:120742794-120750527,+,True,good_match,chr3_120742794_120750522_+,1,ENSG00000153767.10,ENSG00000153767.10,Unknown,0.0,5.0,5.0,Match found with 5bp total distance
chr16_37563766_37570387_+,2,ENSMUSG00000022827.14,ENSMUSG00000022827.14,Unknown,chr3:120690487-120698422,-,True,distant_match,chr3_120698520_120705999_-,3,ENSG00000144840.10,ENSG00000144840.10,Unknown,8033.0,7577.0,15610.0,Match found with 15610bp total distance
chr16_37563766_37567319_+,2,ENSMUSG00000022827.14,ENSMUSG00000022827.14,Unknown,chr3:120694224-120698422,-,True,distant_match,chr3_120698520_120705999_-,3,ENSG00000144840.10,ENSG00000144840.10,Unknown,4296.0,7577.0,11873.0,Match found with 11873bp total distance
chr16_37567391_37570387_+,2,ENSMUSG00000022827.14,ENSMUSG00000022827.14,Unknown,chr3:120690487-120694152,-,True,distant_match,chr3_120698520_120705999_-,3,ENSG00000144840.10,ENSG00000144840.10,Unknown,8033.0,11847.0,19880.0,Match found with 19880bp total distance
chr16_37588762_37589690_+,1,ENSMUSG00000022821.13,ENSMUSG00000022821.13,Unknown,chr3:120674989-120675791,-,True,distant_match,chr3_120650865_120652597_-,2,ENSG00000113924.12,ENSG00000113924.12,Unknown,24124.0,23194.0,47318.0,Match found with 47318bp total distance
chr16_37588762_37593353_+,1,ENSMUSG00000022821.13,ENSMUSG00000022821.13,Unknown,chr3:120670532-120675791,-,True,distant_match,chr3_120650865_120652597_-,2,ENSG00000113924.12,ENSG00000113924.12,Unknown,19667.0,23194.0,42861.0,Match found with 42861bp total distance
chr16_37589779_37593353_+,1,ENSMUSG00000022821.13,ENSMUSG00000022821.13,Unknown,chr3:120670532-120674900,-,True,distant_match,chr3_120650865_120652597_-,2,ENSG00000113924.12,ENSG00000113924.12,Unknown,19667.0,22303.0,41970.0,Match found with 41970bp total distance
chr16_37611168_37613239_+,2,ENSMUSG00000022821.13,ENSMUSG00000022821.13,Unknown,chr3:120650865-120652597,-,True,perfect_match,chr3_120650865_120652597_-,2,ENSG00000113924.12,ENSG00000113924.12,Unknown,0.0,0.0,0.0,Match found with 0bp total distance
chr16_37611174_37613239_+,2,ENSMUSG00000022821.13,ENSMUSG00000022821.13,Unknown,chr3:120650865-120652591,-,True,perfect_match,chr3_120650865_120652591_-,2,ENSG00000113924.12,ENSG00000113924.12,Unknown,0.0,0.0,0.0,Match found with 0bp total distance
chr16_37777350_37815705_+,1,ENSMUSG00000022816.11,ENSMUSG00000022816.11,Unknown,chr3:120416027-120450683,-,True,distant_match,chr3_120396443_120409557_-,2,ENSG00000163430.13,ENSG00000163430.13,Unknown,19584.0,41126.0,60710.0,Match found with 60710bp total distance
chr16_37777350_37798849_+,1,ENSMUSG00000022816.11,ENSMUSG00000022816.11,Unknown,chr3:120431702-120450683,-,True,distant_match,chr3_120396443_120409557_-,2,ENSG00000163430.13,ENSG00000163430.13,Unknown,35259.0,41126.0,76385.0,Match found with 76385bp total distance
chr16_37818923_37834876_+,2,ENSMUSG00000022816.11,ENSMUSG00000022816.11,Unknown,chr3:120396024-120411963,-,True,distant_match,chr3_120396443_120409557_-,2,ENSG00000163430.13,ENSG00000163430.13,Unknown,419.0,2406.0,2825.0,Match found with 2825bp total distance
chr16_37826844_37828706_+,3,ENSMUSG00000022816.11,ENSMUSG00000022816.11,Unknown,chr3:120403354-120404852,-,True,distant_match,chr3_120396443_120409557_-,2,ENSG00000163430.13,ENSG00000163430.13,Unknown,6911.0,4705.0,11616.0,Match found with 11616bp total distance
chr16_37826844_37834889_+,3,ENSMUSG00000022816.11,ENSMUSG00000022816.11,Unknown,chr3:120396011-120404852,-,True,distant_match,chr3_120396443_120409557_-,2,ENSG00000163430.13,ENSG00000163430.13,Unknown,432.0,4705.0,5137.0,Match found with 5137bp total distance
chr16_37833932_37834876_+,2,ENSMUSG00000022816.11,ENSMUSG00000022816.11,Unknown,chr3:120396024-120396944,-,True,distant_match,chr3_120396443_120409557_-,2,ENSG00000163430.13,ENSG00000163430.13,Unknown,419.0,12613.0,13032.0,Match found with 13032bp total distance
chr16_37834162_37834876_+,2,ENSMUSG00000022816.11,ENSMUSG00000022816.11,Unknown,chr3:120396024-120396706,-,True,distant_match,chr3_120396443_120409557_-,2,ENSG00000163430.13,ENSG00000163430.13,Unknown,419.0,12851.0,13270.0,Match found with 13270bp total distance
chr16_37868980_37877048_+,1,ENSMUSG00000034158.9,ENSMUSG00000034158.9,Unknown,chr3:120335953-120348743,-,True,distant_match,chr3_120331408_120334861_-,2,ENSG00000163428.4,ENSG00000163428.4,Unknown,4545.0,13882.0,18427.0,Match found with 18427bp total distance
chr16_37868980_37877048_+,1,ENSMUSG00000034158.9,ENSMUSG00000034158.9,Unknown,chr1:100154066-100154136,-,True,distant_match,chr1_100156317_100158230_-,3,ENSG00000122477.14,ENSG00000122477.14,Unknown,2251.0,4094.0,6345.0,Match found with 6345bp total distance
chr16_37868980_37877053_+,1,ENSMUSG00000034158.9,ENSMUSG00000034158.9,Unknown,chr3:120335948-120348743,-,True,distant_match,chr3_120331408_120334861_-,2,ENSG00000163428.4,ENSG00000163428.4,Unknown,4540.0,13882.0,18422.0,Match found with 18422bp total distance
chr16_37868980_37877053_+,1,ENSMUSG00000034158.9,ENSMUSG00000034158.9,Unknown,chr1:100154066-100154136,-,True,distant_match,chr1_100156317_100158230_-,3,ENSG00000122477.14,ENSG00000122477.14,Unknown,2251.0,4094.0,6345.0,Match found with 6345bp total distance
chr16_38208090_38219971_+,1,ENSMUSG00000022812.14,ENSMUSG00000022812.14,Unknown,chr3:119863605-119876412,-,True,distant_match,chr3_119843353_119863418_-,3,ENSG00000082701.17,ENSG00000082701.17,Unknown,20252.0,12994.0,33246.0,Match found with 33246bp total distance
chr16_38208090_38217112_+,1,ENSMUSG00000022812.14,ENSMUSG00000022812.14,Unknown,chr3:119866628-119876412,-,True,distant_match,chr3_119843353_119863418_-,3,ENSG00000082701.17,ENSG00000082701.17,Unknown,23275.0,12994.0,36269.0,Match found with 36269bp total distance
chr16_38217151_38219971_+,1,ENSMUSG00000022812.14,ENSMUSG00000022812.14,Unknown,chr3:119863605-119866589,-,True,distant_match,chr3_119843353_119863418_-,3,ENSG00000082701.17,ENSG00000082701.17,Unknown,20252.0,3171.0,23423.0,Match found with 23423bp total distance
chr16_38250878_38251127_-,4,ENSMUSG00000022809.4,ENSMUSG00000022809.4,Unknown,chr3:119815439-119815725,+,True,distant_match,chr3_119812960_119814978_+,4,ENSG00000144852.20,ENSG00000144852.20,Unknown,2479.0,747.0,3226.0,Match found with 3226bp total distance
chr16_38250878_38251165_-,4,ENSMUSG00000022809.4,ENSMUSG00000022809.4,Unknown,chr3:119815401-119815725,+,True,distant_match,chr3_119812960_119814978_+,4,ENSG00000144852.20,ENSG00000144852.20,Unknown,2441.0,747.0,3188.0,Match found with 3188bp total distance
chr16_38251244_38251393_-,3,ENSMUSG00000022809.4,ENSMUSG00000022809.4,Unknown,chr3:119815121-119815322,+,True,distant_match,chr3_119812960_119814978_+,4,ENSG00000144852.20,ENSG00000144852.20,Unknown,2161.0,344.0,2505.0,Match found with 2505bp total distance
chr16_38251244_38252827_-,3,ENSMUSG00000022809.4,ENSMUSG00000022809.4,Unknown,chr3:119812960-119815322,+,True,distant_match,chr3_119812960_119814978_+,4,ENSG00000144852.20,ENSG00000144852.20,Unknown,0.0,344.0,344.0,Match found with 344bp total distance
chr16_38251536_38252827_-,3,ENSMUSG00000022809.4,ENSMUSG00000022809.4,Unknown,chr3:119812960-119814978,+,True,perfect_match,chr3_119812960_119814978_+,4,ENSG00000144852.20,ENSG00000144852.20,Unknown,0.0,0.0,0.0,Match found with 0bp total distance
chr16_38252979_38253739_-,2,ENSMUSG00000022809.4,ENSMUSG00000022809.4,Unknown,chr3:119811726-119812808,+,True,acceptable_match,chr3_119811726_119812796_+,3,ENSG00000144852.20,ENSG00000144852.20,Unknown,0.0,12.0,12.0,Match found with 12bp total distance
chr16_38253102_38253739_-,2,ENSMUSG00000022809.4,ENSMUSG00000022809.4,Unknown,chr3:119811726-119812685,+,True,perfect_match,chr3_119811726_119812685_+,3,ENSG00000144852.20,ENSG00000144852.20,Unknown,0.0,0.0,0.0,Match found with 0bp total distance
chr16_38414874_38415317_-,1,ENSMUSG00000002847.7,ENSMUSG00000002847.7,Unknown,chr3:119608947-119609470,+,True,distant_match,chr3_119606975_119608769_+,1,ENSG00000144837.9,ENSG00000144837.9,Unknown,1972.0,701.0,2673.0,Match found with 2673bp total distance
chr16_38414877_38415317_-,1,ENSMUSG00000002847.7,ENSMUSG00000002847.7,Unknown,chr3:119608947-119609467,+,True,distant_match,chr3_119606975_119608769_+,1,ENSG00000144837.9,ENSG00000144837.9,Unknown,1972.0,698.0,2670.0,Match found with 2670bp total distance
chr16_38457536_38458976_+,1,ENSMUSG00000075122.5,ENSMUSG00000075122.5,Unknown,chr3:119557928-119559439,-,True,distant_match,chr3_119544867_119557628_-,2,ENSG00000121594.12,ENSG00000121594.12,Unknown,13061.0,1811.0,14872.0,Match found with 14872bp total distance
chr16_38457536_38473865_+,1,ENSMUSG00000075122.5,ENSMUSG00000075122.5,Unknown,chr3:119544867-119559439,-,True,distant_match,chr3_119544867_119557628_-,2,ENSG00000121594.12,ENSG00000121594.12,Unknown,0.0,1811.0,1811.0,Match found with 1811bp total distance
chr16_38457536_38473865_+,1,ENSMUSG00000075122.5,ENSMUSG00000075122.5,Unknown,chr8:6759570-6759651,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr8
chr16_38459289_38473865_+,1,ENSMUSG00000075122.5,ENSMUSG00000075122.5,Unknown,chr3:119544867-119557628,-,True,perfect_match,chr3_119544867_119557628_-,2,ENSG00000121594.12,ENSG00000121594.12,Unknown,0.0,0.0,0.0,Match found with 0bp total distance
chr16_38459289_38473865_+,1,ENSMUSG00000075122.5,ENSMUSG00000075122.5,Unknown,chr8:6759570-6759651,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr8
chr16_38510807_38518366_-,2,ENSMUSG00000002846.9,ENSMUSG00000002846.9,Unknown,chrX:46439520-46440314,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chrX
chr16_38510807_38518366_-,2,ENSMUSG00000002846.9,ENSMUSG00000002846.9,Unknown,chr19:4910875-4911035,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr19
chr16_38510807_38518366_-,2,ENSMUSG00000002846.9,ENSMUSG00000002846.9,Unknown,chr19:4929218-4941809,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr19
chr16_38510807_38518366_-,2,ENSMUSG00000002846.9,ENSMUSG00000002846.9,Unknown,chr12:20551580-20554391,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr12
chr16_38516870_38518366_-,2,ENSMUSG00000002846.9,ENSMUSG00000002846.9,Unknown,chr3:119500860-119501031,+,True,distant_match,chr3_119503620_119503953_+,2,ENSG00000113845.10,ENSG00000113845.10,Unknown,2760.0,2922.0,5682.0,Match found with 5682bp total distance
chr16_38516963_38518366_-,2,ENSMUSG00000002846.9,ENSMUSG00000002846.9,Unknown,chr3:119500860-119501031,+,True,distant_match,chr3_119503620_119503953_+,2,ENSG00000113845.10,ENSG00000113845.10,Unknown,2760.0,2922.0,5682.0,Match found with 5682bp total distance
chr16_38518490_38522340_-,1,ENSMUSG00000002846.9,ENSMUSG00000002846.9,Unknown,chr3:119498927-119500736,+,True,distant_match,chr3_119503620_119503953_+,2,ENSG00000113845.10,ENSG00000113845.10,Unknown,4693.0,3217.0,7910.0,Match found with 7910bp total distance
chr16_38518532_38522340_-,1,ENSMUSG00000002846.9,ENSMUSG00000002846.9,Unknown,chr3:119498927-119500694,+,True,distant_match,chr3_119503620_119503953_+,2,ENSG00000113845.10,ENSG00000113845.10,Unknown,4693.0,3259.0,7952.0,Match found with 7952bp total distance
chr16_38518532_38522325_-,1,ENSMUSG00000002846.9,ENSMUSG00000002846.9,Unknown,chr3:119498942-119500694,+,True,distant_match,chr3_119503620_119503953_+,2,ENSG00000113845.10,ENSG00000113845.10,Unknown,4678.0,3259.0,7937.0,Match found with 7937bp total distance
chr16_38531842_38534724_-,2,ENSMUSG00000034064.14,ENSMUSG00000034064.14,Unknown,chr3:119486932-119488928,+,True,distant_match,chr3_119491574_119491762_+,4,ENSG00000163389.12,ENSG00000163389.12,Unknown,4642.0,2834.0,7476.0,Match found with 7476bp total distance
chr16_38531842_38534662_-,2,ENSMUSG00000034064.14,ENSMUSG00000034064.14,Unknown,chr3:119487000-119488928,+,True,distant_match,chr3_119491574_119491762_+,4,ENSG00000163389.12,ENSG00000163389.12,Unknown,4574.0,2834.0,7408.0,Match found with 7408bp total distance
chr16_38549433_38550082_-,1,ENSMUSG00000034064.14,ENSMUSG00000034064.14,Unknown,chr3:119469106-119469819,+,True,perfect_match,chr3_119469106_119469819_+,1,ENSG00000163389.12,ENSG00000163389.12,Unknown,0.0,0.0,0.0,Match found with 0bp total distance
chr16_38549636_38550082_-,1,ENSMUSG00000034064.14,ENSMUSG00000034064.14,Unknown,chr3:119469106-119469613,+,True,distant_match,chr3_119469106_119469819_+,1,ENSG00000163389.12,ENSG00000163389.12,Unknown,0.0,206.0,206.0,Match found with 206bp total distance
chr16_38563047_38564114_+,1,ENSMUSG00000002845.14,ENSMUSG00000002845.14,Unknown,chr3:119462148-119463420,-,True,distant_match,chr3_119462148_119463335_-,2,ENSG00000176142.13,ENSG00000176142.13,Unknown,0.0,85.0,85.0,Match found with 85bp total distance
chr16_38563130_38564114_+,1,ENSMUSG00000002845.14,ENSMUSG00000002845.14,Unknown,chr3:119462148-119463335,-,True,perfect_match,chr3_119462148_119463335_-,2,ENSG00000176142.13,ENSG00000176142.13,Unknown,0.0,0.0,0.0,Match found with 0bp total distance
chr16_38582124_38585379_+,3,ENSMUSG00000002845.14,ENSMUSG00000002845.14,Unknown,chr3:119437893-119447017,-,True,distant_match,chr3_119437649_119437754_-,4,ENSG00000176142.13,ENSG00000176142.13,Unknown,244.0,9263.0,9507.0,Match found with 9507bp total distance
chr16_38582124_38585175_+,3,ENSMUSG00000002845.14,ENSMUSG00000002845.14,Unknown,chr3:119438103-119447017,-,True,distant_match,chr3_119437649_119437754_-,4,ENSG00000176142.13,ENSG00000176142.13,Unknown,454.0,9263.0,9717.0,Match found with 9717bp total distance
chr16_38585284_38585379_+,3,ENSMUSG00000002845.14,ENSMUSG00000002845.14,Unknown,chr3:119437893-119437988,-,True,distant_match,chr3_119437649_119437754_-,4,ENSG00000176142.13,ENSG00000176142.13,Unknown,244.0,234.0,478.0,Match found with 478bp total distance
chr16_38585518_38586220_+,4,ENSMUSG00000002845.14,ENSMUSG00000002845.14,Unknown,chr3:119436978-119437754,-,True,perfect_match,chr3_119436978_119437754_-,4,ENSG00000176142.13,ENSG00000176142.13,Unknown,0.0,0.0,0.0,Match found with 0bp total distance
chr16_38585518_38585618_+,4,ENSMUSG00000002845.14,ENSMUSG00000002845.14,Unknown,chr3:119437649-119437754,-,True,perfect_match,chr3_119437649_119437754_-,4,ENSG00000176142.13,ENSG00000176142.13,Unknown,0.0,0.0,0.0,Match found with 0bp total distance
chr16_38585680_38586220_+,4,ENSMUSG00000002845.14,ENSMUSG00000002845.14,Unknown,chr3:119436978-119437587,-,True,perfect_match,chr3_119436978_119437587_-,4,ENSG00000176142.13,ENSG00000176142.13,Unknown,0.0,0.0,0.0,Match found with 0bp total distance
chr16_38586408_38587198_+,5,ENSMUSG00000002845.14,ENSMUSG00000002845.14,Unknown,chr3:119435935-119436790,-,True,distant_match,chr3_119436978_119437587_-,4,ENSG00000176142.13,ENSG00000176142.13,Unknown,1043.0,797.0,1840.0,Match found with 1840bp total distance
chr16_38586408_38588182_+,5,ENSMUSG00000002845.14,ENSMUSG00000002845.14,Unknown,chr3:119434882-119436790,-,True,distant_match,chr3_119436978_119437587_-,4,ENSG00000176142.13,ENSG00000176142.13,Unknown,2096.0,797.0,2893.0,Match found with 2893bp total distance
chr16_38587379_38588182_+,5,ENSMUSG00000002845.14,ENSMUSG00000002845.14,Unknown,chr3:119434882-119435754,-,True,distant_match,chr3_119436978_119437587_-,4,ENSG00000176142.13,ENSG00000176142.13,Unknown,2096.0,1833.0,3929.0,Match found with 3929bp total distance
