,cell_id_index,cell_type,junction_id_index,junc_count,cluster_count,junction_id,Cluster,gene_id,junc_ratio
848531,3021,Brain_Myeloid_microglial_cell,548,0.0,262,10_60296002_60296304,5903,Psap,0.0
848532,3022,Brain_Myeloid_microglial_cell,548,0.0,502,10_60296002_60296304,5903,Psap,0.0
848533,3023,Brain_Myeloid_microglial_cell,548,0.0,86,10_60296002_60296304,5903,Psap,0.0
848534,3024,Brain_Myeloid_microglial_cell,548,0.0,66,10_60296002_60296304,5903,Psap,0.0
848535,3026,Brain_Myeloid_microglial_cell,548,0.0,95,10_60296002_60296304,5903,Psap,0.0
848536,3027,Brain_Myeloid_microglial_cell,548,0.0,1,10_60296002_60296304,5903,Psap,0.0
848537,3028,Brain_Myeloid_microglial_cell,548,0.0,47,10_60296002_60296304,5903,Psap,0.0
848538,3029,Brain_Myeloid_microglial_cell,548,0.0,423,10_60296002_60296304,5903,Psap,0.0
848539,3030,Brain_Myeloid_microglial_cell,548,0.0,342,10_60296002_60296304,5903,Psap,0.0
848540,3031,Brain_Myeloid_microglial_cell,548,0.0,127,10_60296002_60296304,5903,Psap,0.0
848541,3032,Brain_Myeloid_microglial_cell,548,0.0,284,10_60296002_60296304,5903,Psap,0.0
848542,3033,Brain_Myeloid_microglial_cell,548,0.0,758,10_60296002_60296304,5903,Psap,0.0
848543,3034,Brain_Myeloid_microglial_cell,548,0.0,38,10_60296002_60296304,5903,Psap,0.0
848544,3035,Brain_Myeloid_microglial_cell,548,0.0,10,10_60296002_60296304,5903,Psap,0.0
848545,3036,Brain_Myeloid_microglial_cell,548,0.0,148,10_60296002_60296304,5903,Psap,0.0
848546,3037,Brain_Myeloid_microglial_cell,548,0.0,181,10_60296002_60296304,5903,Psap,0.0
848547,3038,Brain_Myeloid_microglial_cell,548,0.0,541,10_60296002_60296304,5903,Psap,0.0
848548,3039,Brain_Myeloid_microglial_cell,548,0.0,166,10_60296002_60296304,5903,Psap,0.0
848549,3040,Brain_Myeloid_microglial_cell,548,0.0,5,10_60296002_60296304,5903,Psap,0.0
848550,3041,Brain_Myeloid_microglial_cell,548,0.0,202,10_60296002_60296304,5903,Psap,0.0
848551,3042,Brain_Myeloid_microglial_cell,548,0.0,494,10_60296002_60296304,5903,Psap,0.0
848552,3043,Brain_Myeloid_microglial_cell,548,0.0,125,10_60296002_60296304,5903,Psap,0.0
848553,3044,Brain_Myeloid_microglial_cell,548,0.0,328,10_60296002_60296304,5903,Psap,0.0
848554,3045,Brain_Myeloid_microglial_cell,548,0.0,661,10_60296002_60296304,5903,Psap,0.0
848555,3046,Brain_Myeloid_microglial_cell,548,0.0,79,10_60296002_60296304,5903,Psap,0.0
848556,3047,Brain_Myeloid_microglial_cell,548,0.0,312,10_60296002_60296304,5903,Psap,0.0
848557,3048,Brain_Myeloid_microglial_cell,548,0.0,177,10_60296002_60296304,5903,Psap,0.0
848558,3049,Brain_Myeloid_microglial_cell,548,0.0,5,10_60296002_60296304,5903,Psap,0.0
848559,3050,Brain_Myeloid_microglial_cell,548,0.0,12,10_60296002_60296304,5903,Psap,0.0
848560,3051,Brain_Myeloid_microglial_cell,548,0.0,504,10_60296002_60296304,5903,Psap,0.0
848561,3052,Brain_Myeloid_microglial_cell,548,0.0,105,10_60296002_60296304,5903,Psap,0.0
848562,3053,Brain_Myeloid_microglial_cell,548,0.0,38,10_60296002_60296304,5903,Psap,0.0
848563,3054,Brain_Myeloid_microglial_cell,548,0.0,151,10_60296002_60296304,5903,Psap,0.0
848564,3055,Brain_Myeloid_microglial_cell,548,0.0,679,10_60296002_60296304,5903,Psap,0.0
848565,3056,Brain_Myeloid_microglial_cell,548,0.0,135,10_60296002_60296304,5903,Psap,0.0
848566,3057,Brain_Myeloid_microglial_cell,548,0.0,202,10_60296002_60296304,5903,Psap,0.0
848567,3058,Brain_Myeloid_microglial_cell,548,0.0,240,10_60296002_60296304,5903,Psap,0.0
848568,3059,Brain_Myeloid_microglial_cell,548,0.0,385,10_60296002_60296304,5903,Psap,0.0
848569,3060,Brain_Myeloid_microglial_cell,548,0.0,271,10_60296002_60296304,5903,Psap,0.0
848570,3062,Brain_Myeloid_microglial_cell,548,0.0,85,10_60296002_60296304,5903,Psap,0.0
848571,3063,Brain_Myeloid_microglial_cell,548,0.0,431,10_60296002_60296304,5903,Psap,0.0
848572,3064,Brain_Myeloid_microglial_cell,548,0.0,159,10_60296002_60296304,5903,Psap,0.0
848573,3065,Brain_Myeloid_microglial_cell,548,0.0,219,10_60296002_60296304,5903,Psap,0.0
848574,3066,Brain_Myeloid_microglial_cell,548,0.0,77,10_60296002_60296304,5903,Psap,0.0
848575,3067,Brain_Myeloid_microglial_cell,548,0.0,226,10_60296002_60296304,5903,Psap,0.0
848576,3068,Brain_Myeloid_microglial_cell,548,0.0,65,10_60296002_60296304,5903,Psap,0.0
848577,3070,Brain_Myeloid_microglial_cell,548,0.0,45,10_60296002_60296304,5903,Psap,0.0
848578,3071,Brain_Myeloid_microglial_cell,548,0.0,81,10_60296002_60296304,5903,Psap,0.0
848579,3072,Brain_Myeloid_microglial_cell,548,0.0,15,10_60296002_60296304,5903,Psap,0.0
848580,3073,Brain_Myeloid_microglial_cell,548,0.0,99,10_60296002_60296304,5903,Psap,0.0
848581,3074,Brain_Myeloid_microglial_cell,548,0.0,52,10_60296002_60296304,5903,Psap,0.0
848582,3075,Brain_Myeloid_microglial_cell,548,0.0,15,10_60296002_60296304,5903,Psap,0.0
848583,3076,Brain_Myeloid_microglial_cell,548,0.0,207,10_60296002_60296304,5903,Psap,0.0
848584,3077,Brain_Myeloid_microglial_cell,548,0.0,315,10_60296002_60296304,5903,Psap,0.0
848585,3078,Brain_Myeloid_microglial_cell,548,0.0,351,10_60296002_60296304,5903,Psap,0.0
848586,3080,Brain_Myeloid_microglial_cell,548,0.0,432,10_60296002_60296304,5903,Psap,0.0
848587,3081,Brain_Myeloid_microglial_cell,548,0.0,160,10_60296002_60296304,5903,Psap,0.0
848588,3082,Brain_Myeloid_microglial_cell,548,0.0,248,10_60296002_60296304,5903,Psap,0.0
848589,3084,Brain_Myeloid_microglial_cell,548,0.0,289,10_60296002_60296304,5903,Psap,0.0
848590,3085,Brain_Myeloid_microglial_cell,548,0.0,267,10_60296002_60296304,5903,Psap,0.0
848591,3087,Brain_Myeloid_microglial_cell,548,0.0,63,10_60296002_60296304,5903,Psap,0.0
848592,3088,Brain_Myeloid_microglial_cell,548,0.0,191,10_60296002_60296304,5903,Psap,0.0
848593,3089,Brain_Myeloid_microglial_cell,548,0.0,137,10_60296002_60296304,5903,Psap,0.0
848594,3090,Brain_Myeloid_microglial_cell,548,0.0,543,10_60296002_60296304,5903,Psap,0.0
848595,3092,Brain_Myeloid_microglial_cell,548,0.0,192,10_60296002_60296304,5903,Psap,0.0
848596,3093,Brain_Myeloid_microglial_cell,548,0.0,705,10_60296002_60296304,5903,Psap,0.0
848597,3094,Brain_Myeloid_microglial_cell,548,0.0,34,10_60296002_60296304,5903,Psap,0.0
848598,3095,Brain_Myeloid_microglial_cell,548,0.0,110,10_60296002_60296304,5903,Psap,0.0
848599,3096,Brain_Myeloid_microglial_cell,548,0.0,144,10_60296002_60296304,5903,Psap,0.0
848600,3097,Brain_Myeloid_microglial_cell,548,0.0,998,10_60296002_60296304,5903,Psap,0.0
848601,3098,Brain_Myeloid_microglial_cell,548,0.0,793,10_60296002_60296304,5903,Psap,0.0
848602,3099,Brain_Myeloid_microglial_cell,548,0.0,20,10_60296002_60296304,5903,Psap,0.0
848603,3100,Brain_Myeloid_microglial_cell,548,0.0,113,10_60296002_60296304,5903,Psap,0.0
848604,3101,Brain_Myeloid_microglial_cell,548,0.0,167,10_60296002_60296304,5903,Psap,0.0
848605,3102,Brain_Myeloid_microglial_cell,548,0.0,50,10_60296002_60296304,5903,Psap,0.0
848606,3103,Brain_Myeloid_microglial_cell,548,0.0,287,10_60296002_60296304,5903,Psap,0.0
848607,3104,Brain_Myeloid_microglial_cell,548,0.0,1947,10_60296002_60296304,5903,Psap,0.0
848608,3105,Brain_Myeloid_microglial_cell,548,0.0,368,10_60296002_60296304,5903,Psap,0.0
848609,3106,Brain_Myeloid_microglial_cell,548,0.0,58,10_60296002_60296304,5903,Psap,0.0
848610,3107,Brain_Myeloid_microglial_cell,548,0.0,260,10_60296002_60296304,5903,Psap,0.0
848611,3108,Brain_Myeloid_microglial_cell,548,0.0,138,10_60296002_60296304,5903,Psap,0.0
848612,3109,Brain_Myeloid_microglial_cell,548,0.0,1430,10_60296002_60296304,5903,Psap,0.0
848613,3110,Brain_Myeloid_microglial_cell,548,0.0,746,10_60296002_60296304,5903,Psap,0.0
848614,3111,Brain_Myeloid_microglial_cell,548,0.0,173,10_60296002_60296304,5903,Psap,0.0
848615,3112,Brain_Myeloid_microglial_cell,548,0.0,198,10_60296002_60296304,5903,Psap,0.0
848616,3113,Brain_Myeloid_microglial_cell,548,0.0,33,10_60296002_60296304,5903,Psap,0.0
848617,3114,Brain_Myeloid_microglial_cell,548,0.0,308,10_60296002_60296304,5903,Psap,0.0
848618,3115,Brain_Myeloid_microglial_cell,548,0.0,413,10_60296002_60296304,5903,Psap,0.0
848619,3117,Brain_Myeloid_microglial_cell,548,0.0,152,10_60296002_60296304,5903,Psap,0.0
848620,3118,Brain_Myeloid_microglial_cell,548,0.0,51,10_60296002_60296304,5903,Psap,0.0
848621,3119,Brain_Myeloid_microglial_cell,548,0.0,149,10_60296002_60296304,5903,Psap,0.0
848622,3120,Brain_Myeloid_microglial_cell,548,0.0,632,10_60296002_60296304,5903,Psap,0.0
848623,3121,Brain_Myeloid_microglial_cell,548,0.0,1381,10_60296002_60296304,5903,Psap,0.0
848624,3122,Brain_Myeloid_microglial_cell,548,0.0,170,10_60296002_60296304,5903,Psap,0.0
848625,3123,Brain_Myeloid_microglial_cell,548,0.0,656,10_60296002_60296304,5903,Psap,0.0
848626,3124,Brain_Myeloid_microglial_cell,548,0.0,143,10_60296002_60296304,5903,Psap,0.0
848627,3125,Brain_Myeloid_microglial_cell,548,0.0,393,10_60296002_60296304,5903,Psap,0.0
848628,3126,Brain_Myeloid_microglial_cell,548,0.0,100,10_60296002_60296304,5903,Psap,0.0
848629,3127,Brain_Myeloid_microglial_cell,548,0.0,246,10_60296002_60296304,5903,Psap,0.0
848630,3128,Brain_Myeloid_microglial_cell,548,0.0,370,10_60296002_60296304,5903,Psap,0.0
848631,3129,Brain_Myeloid_microglial_cell,548,0.0,254,10_60296002_60296304,5903,Psap,0.0
848632,3130,Brain_Myeloid_microglial_cell,548,0.0,394,10_60296002_60296304,5903,Psap,0.0
848633,3131,Brain_Myeloid_microglial_cell,548,0.0,42,10_60296002_60296304,5903,Psap,0.0
848634,3132,Brain_Myeloid_microglial_cell,548,0.0,228,10_60296002_60296304,5903,Psap,0.0
848635,3133,Brain_Myeloid_microglial_cell,548,0.0,243,10_60296002_60296304,5903,Psap,0.0
848636,3134,Brain_Myeloid_microglial_cell,548,0.0,335,10_60296002_60296304,5903,Psap,0.0
848637,3135,Brain_Myeloid_microglial_cell,548,0.0,138,10_60296002_60296304,5903,Psap,0.0
848638,3136,Brain_Myeloid_microglial_cell,548,0.0,208,10_60296002_60296304,5903,Psap,0.0
848639,3137,Brain_Myeloid_microglial_cell,548,0.0,546,10_60296002_60296304,5903,Psap,0.0
848640,3138,Brain_Myeloid_microglial_cell,548,0.0,120,10_60296002_60296304,5903,Psap,0.0
848641,3139,Brain_Myeloid_microglial_cell,548,0.0,307,10_60296002_60296304,5903,Psap,0.0
848642,3140,Brain_Myeloid_microglial_cell,548,0.0,539,10_60296002_60296304,5903,Psap,0.0
848643,3141,Brain_Myeloid_microglial_cell,548,0.0,462,10_60296002_60296304,5903,Psap,0.0
848644,3142,Brain_Myeloid_microglial_cell,548,0.0,118,10_60296002_60296304,5903,Psap,0.0
848645,3143,Brain_Myeloid_microglial_cell,548,0.0,19,10_60296002_60296304,5903,Psap,0.0
848646,3144,Brain_Myeloid_microglial_cell,548,0.0,368,10_60296002_60296304,5903,Psap,0.0
848647,3145,Brain_Myeloid_microglial_cell,548,0.0,676,10_60296002_60296304,5903,Psap,0.0
848648,3146,Brain_Myeloid_microglial_cell,548,0.0,1629,10_60296002_60296304,5903,Psap,0.0
848649,3147,Brain_Myeloid_microglial_cell,548,0.0,54,10_60296002_60296304,5903,Psap,0.0
848650,3148,Brain_Myeloid_microglial_cell,548,0.0,321,10_60296002_60296304,5903,Psap,0.0
848651,3149,Brain_Myeloid_microglial_cell,548,0.0,355,10_60296002_60296304,5903,Psap,0.0
848652,3150,Brain_Myeloid_microglial_cell,548,0.0,207,10_60296002_60296304,5903,Psap,0.0
848653,3151,Brain_Myeloid_microglial_cell,548,0.0,659,10_60296002_60296304,5903,Psap,0.0
848654,3152,Brain_Myeloid_microglial_cell,548,0.0,172,10_60296002_60296304,5903,Psap,0.0
848655,3153,Brain_Myeloid_microglial_cell,548,0.0,125,10_60296002_60296304,5903,Psap,0.0
848656,3154,Brain_Myeloid_microglial_cell,548,0.0,642,10_60296002_60296304,5903,Psap,0.0
848657,3155,Brain_Myeloid_microglial_cell,548,0.0,90,10_60296002_60296304,5903,Psap,0.0
848658,3156,Brain_Myeloid_microglial_cell,548,0.0,462,10_60296002_60296304,5903,Psap,0.0
848659,3157,Brain_Myeloid_microglial_cell,548,0.0,149,10_60296002_60296304,5903,Psap,0.0
848660,3158,Brain_Myeloid_microglial_cell,548,0.0,213,10_60296002_60296304,5903,Psap,0.0
848661,3159,Brain_Myeloid_microglial_cell,548,0.0,140,10_60296002_60296304,5903,Psap,0.0
848662,3161,Brain_Myeloid_microglial_cell,548,0.0,224,10_60296002_60296304,5903,Psap,0.0
848663,3162,Brain_Myeloid_microglial_cell,548,0.0,93,10_60296002_60296304,5903,Psap,0.0
848664,3163,Brain_Myeloid_microglial_cell,548,0.0,1,10_60296002_60296304,5903,Psap,0.0
848665,3164,Brain_Myeloid_microglial_cell,548,0.0,41,10_60296002_60296304,5903,Psap,0.0
848666,3165,Brain_Myeloid_microglial_cell,548,0.0,282,10_60296002_60296304,5903,Psap,0.0
848667,3166,Brain_Myeloid_microglial_cell,548,0.0,148,10_60296002_60296304,5903,Psap,0.0
848668,3167,Brain_Myeloid_microglial_cell,548,0.0,260,10_60296002_60296304,5903,Psap,0.0
848669,3168,Brain_Myeloid_microglial_cell,548,0.0,18,10_60296002_60296304,5903,Psap,0.0
848670,3169,Brain_Myeloid_microglial_cell,548,0.0,77,10_60296002_60296304,5903,Psap,0.0
848671,3170,Brain_Myeloid_microglial_cell,548,0.0,294,10_60296002_60296304,5903,Psap,0.0
848672,3171,Brain_Myeloid_microglial_cell,548,0.0,350,10_60296002_60296304,5903,Psap,0.0
848673,3172,Brain_Myeloid_microglial_cell,548,0.0,54,10_60296002_60296304,5903,Psap,0.0
848674,3173,Brain_Myeloid_microglial_cell,548,0.0,823,10_60296002_60296304,5903,Psap,0.0
848675,3174,Brain_Myeloid_microglial_cell,548,0.0,10,10_60296002_60296304,5903,Psap,0.0
848676,3175,Brain_Myeloid_microglial_cell,548,0.0,57,10_60296002_60296304,5903,Psap,0.0
848677,3176,Brain_Myeloid_microglial_cell,548,0.0,438,10_60296002_60296304,5903,Psap,0.0
848678,3177,Brain_Myeloid_microglial_cell,548,0.0,155,10_60296002_60296304,5903,Psap,0.0
848679,3178,Brain_Myeloid_microglial_cell,548,0.0,528,10_60296002_60296304,5903,Psap,0.0
848680,3179,Brain_Myeloid_microglial_cell,548,0.0,59,10_60296002_60296304,5903,Psap,0.0
848681,3180,Brain_Myeloid_microglial_cell,548,0.0,247,10_60296002_60296304,5903,Psap,0.0
848682,3181,Brain_Myeloid_microglial_cell,548,0.0,301,10_60296002_60296304,5903,Psap,0.0
848683,3182,Brain_Myeloid_microglial_cell,548,0.0,34,10_60296002_60296304,5903,Psap,0.0
848684,3183,Brain_Myeloid_microglial_cell,548,0.0,191,10_60296002_60296304,5903,Psap,0.0
848685,3184,Brain_Myeloid_microglial_cell,548,0.0,27,10_60296002_60296304,5903,Psap,0.0
848686,3185,Brain_Myeloid_microglial_cell,548,0.0,18,10_60296002_60296304,5903,Psap,0.0
848687,3186,Brain_Myeloid_microglial_cell,548,0.0,30,10_60296002_60296304,5903,Psap,0.0
848688,3187,Brain_Myeloid_microglial_cell,548,0.0,106,10_60296002_60296304,5903,Psap,0.0
848689,3188,Brain_Myeloid_microglial_cell,548,0.0,26,10_60296002_60296304,5903,Psap,0.0
848690,3189,Brain_Myeloid_microglial_cell,548,0.0,604,10_60296002_60296304,5903,Psap,0.0
848691,3190,Brain_Myeloid_microglial_cell,548,0.0,55,10_60296002_60296304,5903,Psap,0.0
848692,3191,Brain_Myeloid_microglial_cell,548,0.0,8,10_60296002_60296304,5903,Psap,0.0
848693,3192,Brain_Myeloid_microglial_cell,548,0.0,256,10_60296002_60296304,5903,Psap,0.0
848694,3193,Brain_Myeloid_microglial_cell,548,0.0,67,10_60296002_60296304,5903,Psap,0.0
848695,3194,Brain_Myeloid_microglial_cell,548,0.0,487,10_60296002_60296304,5903,Psap,0.0
848696,3195,Brain_Myeloid_microglial_cell,548,0.0,230,10_60296002_60296304,5903,Psap,0.0
848697,3196,Brain_Myeloid_microglial_cell,548,0.0,105,10_60296002_60296304,5903,Psap,0.0
848698,3197,Brain_Myeloid_microglial_cell,548,0.0,34,10_60296002_60296304,5903,Psap,0.0
848699,3198,Brain_Myeloid_microglial_cell,548,0.0,166,10_60296002_60296304,5903,Psap,0.0
848700,3199,Brain_Myeloid_microglial_cell,548,0.0,410,10_60296002_60296304,5903,Psap,0.0
848701,3200,Brain_Myeloid_microglial_cell,548,0.0,76,10_60296002_60296304,5903,Psap,0.0
848702,3201,Brain_Myeloid_microglial_cell,548,0.0,145,10_60296002_60296304,5903,Psap,0.0
848703,3202,Brain_Myeloid_microglial_cell,548,0.0,24,10_60296002_60296304,5903,Psap,0.0
848704,3203,Brain_Myeloid_microglial_cell,548,0.0,743,10_60296002_60296304,5903,Psap,0.0
848705,3204,Brain_Myeloid_microglial_cell,548,0.0,102,10_60296002_60296304,5903,Psap,0.0
848706,3205,Brain_Myeloid_microglial_cell,548,0.0,72,10_60296002_60296304,5903,Psap,0.0
848707,3206,Brain_Myeloid_microglial_cell,548,0.0,213,10_60296002_60296304,5903,Psap,0.0
848708,3207,Brain_Myeloid_microglial_cell,548,0.0,32,10_60296002_60296304,5903,Psap,0.0
848709,3208,Brain_Myeloid_microglial_cell,548,0.0,433,10_60296002_60296304,5903,Psap,0.0
848710,3209,Brain_Myeloid_microglial_cell,548,0.0,301,10_60296002_60296304,5903,Psap,0.0
848711,3210,Brain_Myeloid_microglial_cell,548,0.0,79,10_60296002_60296304,5903,Psap,0.0
848712,3211,Brain_Myeloid_microglial_cell,548,0.0,306,10_60296002_60296304,5903,Psap,0.0
848713,3212,Brain_Myeloid_microglial_cell,548,0.0,202,10_60296002_60296304,5903,Psap,0.0
848714,3213,Brain_Myeloid_microglial_cell,548,0.0,173,10_60296002_60296304,5903,Psap,0.0
848715,3214,Brain_Myeloid_microglial_cell,548,0.0,35,10_60296002_60296304,5903,Psap,0.0
848716,3215,Brain_Myeloid_microglial_cell,548,0.0,200,10_60296002_60296304,5903,Psap,0.0
848717,3216,Brain_Myeloid_microglial_cell,548,0.0,253,10_60296002_60296304,5903,Psap,0.0
848718,3217,Brain_Myeloid_microglial_cell,548,0.0,340,10_60296002_60296304,5903,Psap,0.0
848719,3218,Brain_Myeloid_microglial_cell,548,0.0,45,10_60296002_60296304,5903,Psap,0.0
848720,3219,Brain_Myeloid_microglial_cell,548,0.0,277,10_60296002_60296304,5903,Psap,0.0
848721,3220,Brain_Myeloid_microglial_cell,548,0.0,65,10_60296002_60296304,5903,Psap,0.0
848722,3221,Brain_Myeloid_microglial_cell,548,0.0,259,10_60296002_60296304,5903,Psap,0.0
848723,3222,Brain_Myeloid_microglial_cell,548,0.0,88,10_60296002_60296304,5903,Psap,0.0
848724,3223,Brain_Myeloid_microglial_cell,548,0.0,55,10_60296002_60296304,5903,Psap,0.0
848725,3224,Brain_Myeloid_microglial_cell,548,0.0,88,10_60296002_60296304,5903,Psap,0.0
848726,3225,Brain_Myeloid_microglial_cell,548,0.0,313,10_60296002_60296304,5903,Psap,0.0
848727,3226,Brain_Myeloid_microglial_cell,548,0.0,2,10_60296002_60296304,5903,Psap,0.0
848728,3227,Brain_Myeloid_microglial_cell,548,0.0,92,10_60296002_60296304,5903,Psap,0.0
848729,3229,Brain_Myeloid_microglial_cell,548,0.0,184,10_60296002_60296304,5903,Psap,0.0
848730,3230,Brain_Myeloid_microglial_cell,548,0.0,146,10_60296002_60296304,5903,Psap,0.0
848731,3231,Brain_Myeloid_microglial_cell,548,0.0,58,10_60296002_60296304,5903,Psap,0.0
848732,3232,Brain_Myeloid_microglial_cell,548,0.0,312,10_60296002_60296304,5903,Psap,0.0
848733,3233,Brain_Myeloid_microglial_cell,548,0.0,449,10_60296002_60296304,5903,Psap,0.0
848734,3235,Brain_Myeloid_microglial_cell,548,0.0,151,10_60296002_60296304,5903,Psap,0.0
848735,3236,Brain_Myeloid_microglial_cell,548,0.0,16,10_60296002_60296304,5903,Psap,0.0
848736,3237,Brain_Myeloid_microglial_cell,548,0.0,73,10_60296002_60296304,5903,Psap,0.0
848737,3238,Brain_Myeloid_microglial_cell,548,0.0,338,10_60296002_60296304,5903,Psap,0.0
848738,3239,Brain_Myeloid_microglial_cell,548,0.0,2,10_60296002_60296304,5903,Psap,0.0
848739,3240,Brain_Myeloid_microglial_cell,548,0.0,182,10_60296002_60296304,5903,Psap,0.0
848740,3241,Brain_Myeloid_microglial_cell,548,0.0,172,10_60296002_60296304,5903,Psap,0.0
848741,3242,Brain_Myeloid_microglial_cell,548,0.0,1046,10_60296002_60296304,5903,Psap,0.0
848742,3243,Brain_Myeloid_microglial_cell,548,0.0,178,10_60296002_60296304,5903,Psap,0.0
848743,3244,Brain_Myeloid_microglial_cell,548,0.0,22,10_60296002_60296304,5903,Psap,0.0
848744,3245,Brain_Myeloid_microglial_cell,548,0.0,146,10_60296002_60296304,5903,Psap,0.0
848745,3246,Brain_Myeloid_microglial_cell,548,0.0,630,10_60296002_60296304,5903,Psap,0.0
848746,3247,Brain_Myeloid_microglial_cell,548,0.0,194,10_60296002_60296304,5903,Psap,0.0
848747,3248,Brain_Myeloid_microglial_cell,548,0.0,183,10_60296002_60296304,5903,Psap,0.0
848748,3249,Brain_Myeloid_microglial_cell,548,0.0,75,10_60296002_60296304,5903,Psap,0.0
848749,3250,Brain_Myeloid_microglial_cell,548,0.0,479,10_60296002_60296304,5903,Psap,0.0
848750,3251,Brain_Myeloid_microglial_cell,548,0.0,157,10_60296002_60296304,5903,Psap,0.0
848751,3252,Brain_Myeloid_microglial_cell,548,0.0,5,10_60296002_60296304,5903,Psap,0.0
848752,3253,Brain_Myeloid_microglial_cell,548,0.0,70,10_60296002_60296304,5903,Psap,0.0
848753,3254,Brain_Myeloid_microglial_cell,548,0.0,499,10_60296002_60296304,5903,Psap,0.0
848754,3255,Brain_Myeloid_microglial_cell,548,0.0,444,10_60296002_60296304,5903,Psap,0.0
848755,3256,Brain_Myeloid_microglial_cell,548,0.0,101,10_60296002_60296304,5903,Psap,0.0
848756,3257,Brain_Myeloid_microglial_cell,548,0.0,264,10_60296002_60296304,5903,Psap,0.0
848757,3258,Brain_Myeloid_microglial_cell,548,0.0,124,10_60296002_60296304,5903,Psap,0.0
848758,3259,Brain_Myeloid_microglial_cell,548,0.0,316,10_60296002_60296304,5903,Psap,0.0
848759,3260,Brain_Myeloid_microglial_cell,548,0.0,201,10_60296002_60296304,5903,Psap,0.0
848760,3261,Brain_Myeloid_microglial_cell,548,0.0,36,10_60296002_60296304,5903,Psap,0.0
848761,3262,Brain_Myeloid_microglial_cell,548,0.0,73,10_60296002_60296304,5903,Psap,0.0
848762,3263,Brain_Myeloid_microglial_cell,548,0.0,179,10_60296002_60296304,5903,Psap,0.0
848763,3264,Brain_Myeloid_microglial_cell,548,0.0,64,10_60296002_60296304,5903,Psap,0.0
848764,3265,Brain_Myeloid_microglial_cell,548,0.0,183,10_60296002_60296304,5903,Psap,0.0
848765,3266,Brain_Myeloid_microglial_cell,548,0.0,247,10_60296002_60296304,5903,Psap,0.0
848766,3267,Brain_Myeloid_microglial_cell,548,0.0,561,10_60296002_60296304,5903,Psap,0.0
848767,3268,Brain_Myeloid_microglial_cell,548,0.0,363,10_60296002_60296304,5903,Psap,0.0
848768,3269,Brain_Myeloid_microglial_cell,548,0.0,331,10_60296002_60296304,5903,Psap,0.0
848769,3270,Brain_Myeloid_microglial_cell,548,0.0,266,10_60296002_60296304,5903,Psap,0.0
848770,3271,Brain_Myeloid_microglial_cell,548,0.0,1494,10_60296002_60296304,5903,Psap,0.0
848771,3272,Brain_Myeloid_microglial_cell,548,0.0,754,10_60296002_60296304,5903,Psap,0.0
848772,3273,Brain_Myeloid_microglial_cell,548,0.0,53,10_60296002_60296304,5903,Psap,0.0
848773,3274,Brain_Myeloid_microglial_cell,548,0.0,141,10_60296002_60296304,5903,Psap,0.0
848774,3275,Brain_Myeloid_microglial_cell,548,0.0,423,10_60296002_60296304,5903,Psap,0.0
848775,3276,Brain_Myeloid_microglial_cell,548,0.0,237,10_60296002_60296304,5903,Psap,0.0
848776,3277,Brain_Myeloid_microglial_cell,548,0.0,79,10_60296002_60296304,5903,Psap,0.0
848777,3278,Brain_Myeloid_microglial_cell,548,0.0,247,10_60296002_60296304,5903,Psap,0.0
848778,3279,Brain_Myeloid_microglial_cell,548,0.0,246,10_60296002_60296304,5903,Psap,0.0
848779,3280,Brain_Myeloid_microglial_cell,548,0.0,158,10_60296002_60296304,5903,Psap,0.0
848780,3281,Brain_Myeloid_microglial_cell,548,0.0,341,10_60296002_60296304,5903,Psap,0.0
848781,3282,Brain_Myeloid_microglial_cell,548,0.0,516,10_60296002_60296304,5903,Psap,0.0
848782,3283,Brain_Myeloid_microglial_cell,548,0.0,41,10_60296002_60296304,5903,Psap,0.0
848783,3285,Brain_Myeloid_microglial_cell,548,0.0,55,10_60296002_60296304,5903,Psap,0.0
848784,3286,Brain_Myeloid_microglial_cell,548,0.0,63,10_60296002_60296304,5903,Psap,0.0
848785,3287,Brain_Myeloid_microglial_cell,548,0.0,216,10_60296002_60296304,5903,Psap,0.0
848786,3288,Brain_Myeloid_microglial_cell,548,0.0,280,10_60296002_60296304,5903,Psap,0.0
848787,3289,Brain_Myeloid_microglial_cell,548,0.0,259,10_60296002_60296304,5903,Psap,0.0
848788,3290,Brain_Myeloid_microglial_cell,548,0.0,175,10_60296002_60296304,5903,Psap,0.0
848789,3291,Brain_Myeloid_microglial_cell,548,0.0,99,10_60296002_60296304,5903,Psap,0.0
848790,3292,Brain_Myeloid_microglial_cell,548,0.0,200,10_60296002_60296304,5903,Psap,0.0
848791,3293,Brain_Myeloid_microglial_cell,548,0.0,258,10_60296002_60296304,5903,Psap,0.0
848792,3294,Brain_Myeloid_microglial_cell,548,0.0,635,10_60296002_60296304,5903,Psap,0.0
848793,3295,Brain_Myeloid_microglial_cell,548,0.0,98,10_60296002_60296304,5903,Psap,0.0
848794,3296,Brain_Myeloid_microglial_cell,548,0.0,313,10_60296002_60296304,5903,Psap,0.0
848795,3297,Brain_Myeloid_microglial_cell,548,0.0,50,10_60296002_60296304,5903,Psap,0.0
848796,3298,Brain_Myeloid_microglial_cell,548,0.0,52,10_60296002_60296304,5903,Psap,0.0
848797,3299,Brain_Myeloid_microglial_cell,548,0.0,204,10_60296002_60296304,5903,Psap,0.0
848798,3300,Brain_Myeloid_microglial_cell,548,0.0,570,10_60296002_60296304,5903,Psap,0.0
